jeremie@espresso:~/mscthesis/jmiserez/sdns/commutativity$ ./test.py 
Pass. intersects.
Pass. intersects.
Pass. intersects.
Pass. does not intersect.
Pass. is not a subset.
Pass. is not a subset.
Pass. is subset.
Pass. is not a subset.
245/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
246/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
247/1360: Pass. does not commute. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-1, +1/-0)
248/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
249/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
250/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
251/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
252/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
253/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
254/1360: Pass. does not commute. Rules added/removed: (+1/-0, +0/-1) vs.(+1/-0, +0/-0)
255/1360: Pass. does not commute. Rules added/removed: (+1/-0, +0/-1) vs.(+1/-0, +0/-0)
256/1360: Pass. does not commute. Rules added/removed: (+1/-0, +1/-1) vs.(+1/-0, +1/-0)
257/1360: Pass. does not commute. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
258/1360: Pass. does not commute. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
259/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
260/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
261/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
262/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
263/1360: Pass. does not commute. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-1, +1/-0)
264/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
265/1360: Pass. does not commute. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-1, +1/-0)
266/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
267/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
268/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
269/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
270/1360: Fail (impreciseness). commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
271/1360: Pass. does not commute. Rules added/removed: (+1/-0, +0/-1) vs.(+1/-0, +0/-0)
272/1360: Pass. does not commute. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-1, +1/-0)
273/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
274/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
275/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
276/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
277/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
278/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
279/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
280/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
281/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
282/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
283/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
284/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
285/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
286/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
287/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
288/1360: Pass. does not commute. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
289/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
290/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
291/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
292/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
293/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
294/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
295/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
296/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
297/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
298/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
299/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
300/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
301/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
302/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
303/1360: Pass. does not commute. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
304/1360: Pass. does not commute. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
305/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
306/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
307/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
308/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
309/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
310/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
311/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
312/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
313/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
314/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
315/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
316/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
317/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
318/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
319/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
320/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
321/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
322/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
323/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
324/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
325/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
326/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
327/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
328/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
329/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
330/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
331/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
332/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
333/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
334/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
335/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
336/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
337/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
338/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
339/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
340/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
341/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
342/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
343/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
344/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
345/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
346/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
347/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
348/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
349/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
350/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
351/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
352/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
353/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
354/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
355/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
356/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
357/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
358/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
359/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
360/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
361/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
362/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
363/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
364/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
365/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
366/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
367/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
368/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
369/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
370/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
371/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
372/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
373/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
374/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
375/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
376/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
377/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
378/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
379/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
380/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
381/1360: Pass. does not commute. Rules added/removed: (+1/-0, +0/-1) vs.(+1/-0, +0/-0)
382/1360: Pass. does not commute. Rules added/removed: (+1/-0, +0/-1) vs.(+1/-0, +0/-0)
383/1360: Pass. does not commute. Rules added/removed: (+1/-0, +1/-1) vs.(+1/-0, +1/-0)
384/1360: Pass. does not commute. Rules added/removed: (+1/-0, +1/-1) vs.(+1/-0, +1/-0)
385/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
386/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
387/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
388/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
389/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
390/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
391/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
392/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
393/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
394/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
395/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
396/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
397/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
398/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
399/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
400/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
401/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
402/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
403/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
404/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
405/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
406/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
407/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
408/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
409/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
410/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
411/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
412/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
413/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
414/1360: Pass. does not commute. Rules added/removed: (+1/-0, +0/-1) vs.(+1/-0, +0/-0)
415/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
416/1360: Pass. does not commute. Rules added/removed: (+1/-0, +1/-1) vs.(+1/-0, +1/-0)
417/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
418/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
419/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
420/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
421/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
422/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
423/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
424/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
425/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
426/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
427/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
428/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
429/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
430/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
431/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
432/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
433/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
434/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
435/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
436/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
437/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
438/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
439/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
440/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
441/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
442/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
443/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
444/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
445/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
446/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
447/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
448/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
449/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
450/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
451/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
452/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
453/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
454/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
455/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
456/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
457/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
458/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
459/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
460/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
461/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
462/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
463/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
464/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
465/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
466/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
467/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
468/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
469/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
470/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
471/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
472/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
473/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
474/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
475/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
476/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
477/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
478/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
479/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
480/1360: Pass. commutes. Rules added/removed: (+1/-0, +1/-0) vs.(+1/-0, +1/-0)
481/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
482/1360: Fail (impreciseness). commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
483/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
484/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
485/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
486/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
487/1360: Pass. does not commute. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-1, +1/-0)
488/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
489/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
490/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
491/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
492/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
493/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
494/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
495/1360: Pass. does not commute. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-1, +1/-0)
496/1360: Fail (impreciseness). commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
497/1360: Fail (impreciseness). commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
498/1360: Fail (impreciseness). commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
499/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
500/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
501/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
502/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
503/1360: Pass. does not commute. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-1, +1/-0)
504/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
505/1360: Pass. does not commute. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-1, +1/-0)
506/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
507/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
508/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
509/1360: Pass. commutes. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-0, +1/-0)
510/1360: Pass. commutes. Rules added/removed: (+0/-0, +0/-0) vs.(+0/-0, +0/-0)
511/1360: Pass. does not commute. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-1, +1/-0)
512/1360: Pass. does not commute. Rules added/removed: (+0/-0, +1/-0) vs.(+0/-1, +1/-0)
513/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
514/1360: Pass. does not commute. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
515/1360: Pass. commutes. Rules added/removed: (+1/-0, +0/-0) vs.(+1/-0, +0/-0)
